init 10000
put 30089 150445
put 30090 150450
put 30091 150455
put 30092 150460
put 30093 150465
put 30094 150470
put 30095 150475
put 30096 150480
put 30097 150485
put 30098 150490
put 30099 150495
put 30100 150500
put 30101 150505
put 30102 150510
put 30103 150515
put 30104 150520
put 30105 150525
put 30106 150530
put 30107 150535
put 30108 150540
put 30109 150545
put 30110 150550
put 30111 150555
put 30112 150560
put 30113 150565
put 30114 150570
put 30115 150575
put 30116 150580
put 30117 150585
put 30118 150590
put 30119 150595
put 30120 150600
put 30121 150605
put 30122 150610
put 30123 150615
put 30124 150620
put 30125 150625
put 30126 150630
put 30127 150635
put 30128 150640
put 30129 150645
put 30130 150650
put 30131 150655
put 30132 150660
put 30133 150665
put 30134 150670
put 30135 150675
put 30136 150680
put 30137 150685
put 30138 150690
put 30139 150695
put 30140 150700
put 30141 150705
put 30142 150710
put 30143 150715
put 30144 150720
put 30145 150725
put 30146 150730
put 30147 150735
put 30148 150740
put 30149 150745
put 30150 150750
put 30151 150755
put 30152 150760
put 30153 150765
put 30154 150770
put 30155 150775
put 30156 150780
put 30157 150785
put 30158 150790
put 30159 150795
put 30160 150800
put 30161 150805
put 30162 150810
put 30163 150815
put 30164 150820
put 30165 150825
put 30166 150830
put 30167 150835
put 30168 150840
put 30169 150845
put 30170 150850
put 30171 150855
put 30172 150860
put 30173 150865
put 30174 150870
put 30175 150875
put 30176 150880
put 30177 150885
put 30178 150890
put 30179 150895
put 30180 150900
put 30181 150905
put 30182 150910
put 30183 150915
put 30184 150920
put 30185 150925
put 30186 150930
put 30187 150935
put 30188 150940
put 30189 150945
put 30190 150950
put 30191 150955
put 30192 150960
put 30193 150965
put 30194 150970
put 30195 150975
put 30196 150980
put 30197 150985
put 30198 150990
put 30199 150995
put 30200 151000
put 30201 151005
put 30202 151010
put 30203 151015
put 30204 151020
put 30205 151025
put 30206 151030
put 30207 151035
put 30208 151040
put 30209 151045
put 30210 151050
put 30211 151055
put 30212 151060
put 30213 151065
put 30214 151070
put 30215 151075
put 30216 151080
put 30217 151085
put 30218 151090
put 30219 151095
put 30220 151100
put 30221 151105
put 30222 151110
put 30223 151115
put 30224 151120
put 30225 151125
put 30226 151130
put 30227 151135
put 30228 151140
put 30229 151145
put 30230 151150
put 30231 151155
put 30232 151160
put 30233 151165
put 30234 151170
put 30235 151175
put 30236 151180
put 30237 151185
put 30238 151190
put 30239 151195
put 30240 151200
put 30241 151205
put 30242 151210
put 30243 151215
put 30244 151220
put 30245 151225
put 30246 151230
put 30247 151235
put 30248 151240
put 30249 151245
put 30250 151250
put 30251 151255
put 30252 151260
put 30253 151265
put 30254 151270
put 30255 151275
put 30256 151280
put 30257 151285
put 30258 151290
put 30259 151295
put 30260 151300
put 30261 151305
put 30262 151310
put 30263 151315
put 30264 151320
put 30265 151325
put 30266 151330
put 30267 151335
put 30268 151340
put 30269 151345
put 30270 151350
put 30271 151355
put 30272 151360
put 30273 151365
put 30274 151370
put 30275 151375
put 30276 151380
put 30277 151385
put 30278 151390
put 30279 151395
put 30280 151400
put 30281 151405
put 30282 151410
put 30283 151415
put 30284 151420
put 30285 151425
put 30286 151430
put 30287 151435
put 30288 151440
put 30289 151445
put 30290 151450
put 30291 151455
put 30292 151460
put 30293 151465
put 30294 151470
put 30295 151475
put 30296 151480
put 30297 151485
put 30298 151490
put 30299 151495
put 30300 151500
put 30301 151505
put 30302 151510
put 30303 151515
put 30304 151520
put 30305 151525
put 30306 151530
put 30307 151535
put 30308 151540
put 30309 151545
put 30310 151550
put 30311 151555
put 30312 151560
put 30313 151565
put 30314 151570
put 30315 151575
put 30316 151580
put 30317 151585
put 30318 151590
put 30319 151595
put 30320 151600
put 30321 151605
put 30322 151610
put 30323 151615
put 30324 151620
put 30325 151625
put 30326 151630
put 30327 151635
put 30328 151640
put 30329 151645
put 30330 151650
put 30331 151655
put 30332 151660
put 30333 151665
put 30334 151670
put 30335 151675
put 30336 151680
put 30337 151685
put 30338 151690
put 30339 151695
put 30340 151700
put 30341 151705
put 30342 151710
put 30343 151715
put 30344 151720
put 30345 151725
put 30346 151730
put 30347 151735
put 30348 151740
put 30349 151745
put 30350 151750
put 30351 151755
put 30352 151760
put 30353 151765
put 30354 151770
put 30355 151775
put 30356 151780
put 30357 151785
put 30358 151790
put 30359 151795
put 30360 151800
put 30361 151805
put 30362 151810
put 30363 151815
put 30364 151820
put 30365 151825
put 30366 151830
put 30367 151835
put 30368 151840
put 30369 151845
put 30370 151850
put 30371 151855
put 30372 151860
put 30373 151865
put 30374 151870
put 30375 151875
put 30376 151880
put 30377 151885
put 30378 151890
put 30379 151895
put 30380 151900
put 30381 151905
put 30382 151910
put 30383 151915
put 30384 151920
put 30385 151925
put 30386 151930
put 30387 151935
put 30388 151940
put 30389 151945
put 30390 151950
put 30391 151955
put 30392 151960
put 30393 151965
put 30394 151970
put 30395 151975
put 30396 151980
put 30397 151985
put 30398 151990
put 30399 151995
put 30400 152000
put 30401 152005
put 30402 152010
put 30403 152015
put 30404 152020
put 30405 152025
put 30406 152030
put 30407 152035
put 30408 152040
put 30409 152045
put 30410 152050
put 30411 152055
put 30412 152060
put 30413 152065
put 30414 152070
put 30415 152075
put 30416 152080
put 30417 152085
put 30418 152090
put 30419 152095
put 30420 152100
put 30421 152105
put 30422 152110
put 30423 152115
put 30424 152120
put 30425 152125
put 30426 152130
put 30427 152135
put 30428 152140
put 30429 152145
put 30430 152150
put 30431 152155
put 30432 152160
put 30433 152165
put 30434 152170
put 30435 152175
put 30436 152180
put 30437 152185
put 30438 152190
put 30439 152195
put 30440 152200
put 30441 152205
put 30442 152210
put 30443 152215
put 30444 152220
put 30445 152225
put 30446 152230
put 30447 152235
put 30448 152240
put 30449 152245
put 30450 152250
put 30451 152255
put 30452 152260
put 30453 152265
put 30454 152270
put 30455 152275
put 30456 152280
put 30457 152285
put 30458 152290
put 30459 152295
put 30460 152300
put 30461 152305
put 30462 152310
put 30463 152315
put 30464 152320
put 30465 152325
put 30466 152330
put 30467 152335
put 30468 152340
put 30469 152345
put 30470 152350
put 30471 152355
put 30472 152360
put 30473 152365
put 30474 152370
put 30475 152375
put 30476 152380
put 30477 152385
put 30478 152390
put 30479 152395
put 30480 152400
put 30481 152405
put 30482 152410
put 30483 152415
put 30484 152420
put 30485 152425
put 30486 152430
put 30487 152435
put 30488 152440
put 30489 152445
put 30490 152450
put 30491 152455
put 30492 152460
put 30493 152465
put 30494 152470
put 30495 152475
put 30496 152480
put 30497 152485
put 30498 152490
put 30499 152495
put 30500 152500
put 30501 152505
put 30502 152510
put 30503 152515
put 30504 152520
put 30505 152525
put 30506 152530
put 30507 152535
put 30508 152540
put 30509 152545
put 30510 152550
put 30511 152555
put 30512 152560
put 30513 152565
put 30514 152570
put 30515 152575
put 30516 152580
put 30517 152585
put 30518 152590
put 30519 152595
put 30520 152600
put 30521 152605
put 30522 152610
put 30523 152615
put 30524 152620
put 30525 152625
put 30526 152630
put 30527 152635
put 30528 152640
put 30529 152645
put 30530 152650
put 30531 152655
put 30532 152660
put 30533 152665
put 30534 152670
put 30535 152675
put 30536 152680
put 30537 152685
put 30538 152690
put 30539 152695
put 30540 152700
put 30541 152705
put 30542 152710
put 30543 152715
put 30544 152720
put 30545 152725
put 30546 152730
put 30547 152735
put 30548 152740
put 30549 152745
put 30550 152750
put 30551 152755
put 30552 152760
put 30553 152765
put 30554 152770
put 30555 152775
put 30556 152780
put 30557 152785
put 30558 152790
put 30559 152795
put 30560 152800
put 30561 152805
put 30562 152810
put 30563 152815
put 30564 152820
put 30565 152825
put 30566 152830
put 30567 152835
put 30568 152840
put 30569 152845
put 30570 152850
put 30571 152855
put 30572 152860
put 30573 152865
put 30574 152870
put 30575 152875
put 30576 152880
put 30577 152885
put 30578 152890
put 30579 152895
put 30580 152900
put 30581 152905
put 30582 152910
put 30583 152915
put 30584 152920
put 30585 152925
put 30586 152930
put 30587 152935
put 30588 152940
put 30589 152945
put 30590 152950
put 30591 152955
put 30592 152960
put 30593 152965
put 30594 152970
put 30595 152975
put 30596 152980
put 30597 152985
put 30598 152990
put 30599 152995
put 30600 153000
put 30601 153005
put 30602 153010
put 30603 153015
put 30604 153020
put 30605 153025
put 30606 153030
put 30607 153035
put 30608 153040
put 30609 153045
put 30610 153050
put 30611 153055
put 30612 153060
put 30613 153065
put 30614 153070
put 30615 153075
put 30616 153080
put 30617 153085
put 30618 153090
put 30619 153095
put 30620 153100
put 30621 153105
put 30622 153110
put 30623 153115
put 30624 153120
put 30625 153125
put 30626 153130
put 30627 153135
put 30628 153140
put 30629 153145
put 30630 153150
put 30631 153155
put 30632 153160
put 30633 153165
put 30634 153170
put 30635 153175
put 30636 153180
put 30637 153185
put 30638 153190
put 30639 153195
put 30640 153200
put 30641 153205
put 30642 153210
put 30643 153215
put 30644 153220
put 30645 153225
put 30646 153230
put 30647 153235
put 30648 153240
put 30649 153245
put 30650 153250
put 30651 153255
put 30652 153260
put 30653 153265
put 30654 153270
put 30655 153275
put 30656 153280
put 30657 153285
put 30658 153290
put 30659 153295
put 30660 153300
put 30661 153305
put 30662 153310
put 30663 153315
put 30664 153320
put 30665 153325
put 30666 153330
put 30667 153335
put 30668 153340
put 30669 153345
put 30670 153350
put 30671 153355
put 30672 153360
put 30673 153365
put 30674 153370
put 30675 153375
put 30676 153380
put 30677 153385
put 30678 153390
put 30679 153395
put 30680 153400
put 30681 153405
put 30682 153410
put 30683 153415
put 30684 153420
put 30685 153425
put 30686 153430
put 30687 153435
put 30688 153440
put 30689 153445
put 30690 153450
put 30691 153455
put 30692 153460
put 30693 153465
put 30694 153470
put 30695 153475
put 30696 153480
put 30697 153485
put 30698 153490
put 30699 153495
put 30700 153500
put 30701 153505
put 30702 153510
put 30703 153515
put 30704 153520
put 30705 153525
put 30706 153530
put 30707 153535
put 30708 153540
put 30709 153545
put 30710 153550
put 30711 153555
put 30712 153560
put 30713 153565
put 30714 153570
put 30715 153575
put 30716 153580
put 30717 153585
put 30718 153590
put 30719 153595
put 30720 153600
put 30721 153605
put 30722 153610
put 30723 153615
put 30724 153620
put 30725 153625
put 30726 153630
put 30727 153635
put 30728 153640
put 30729 153645
put 30730 153650
put 30731 153655
put 30732 153660
put 30733 153665
put 30734 153670
put 30735 153675
put 30736 153680
put 30737 153685
put 30738 153690
put 30739 153695
put 30740 153700
put 30741 153705
put 30742 153710
put 30743 153715
put 30744 153720
put 30745 153725
put 30746 153730
put 30747 153735
put 30748 153740
put 30749 153745
put 30750 153750
put 30751 153755
put 30752 153760
put 30753 153765
put 30754 153770
put 30755 153775
put 30756 153780
put 30757 153785
put 30758 153790
put 30759 153795
put 30760 153800
put 30761 153805
put 30762 153810
put 30763 153815
put 30764 153820
put 30765 153825
put 30766 153830
put 30767 153835
put 30768 153840
put 30769 153845
put 30770 153850
put 30771 153855
put 30772 153860
put 30773 153865
put 30774 153870
put 30775 153875
put 30776 153880
put 30777 153885
put 30778 153890
put 30779 153895
put 30780 153900
put 30781 153905
put 30782 153910
put 30783 153915
put 30784 153920
put 30785 153925
put 30786 153930
put 30787 153935
put 30788 153940
put 30789 153945
put 30790 153950
put 30791 153955
put 30792 153960
put 30793 153965
put 30794 153970
put 30795 153975
put 30796 153980
put 30797 153985
put 30798 153990
put 30799 153995
put 30800 154000
put 30801 154005
put 30802 154010
put 30803 154015
put 30804 154020
put 30805 154025
put 30806 154030
put 30807 154035
put 30808 154040
put 30809 154045
put 30810 154050
put 30811 154055
put 30812 154060
put 30813 154065
put 30814 154070
put 30815 154075
put 30816 154080
put 30817 154085
put 30818 154090
put 30819 154095
put 30820 154100
put 30821 154105
put 30822 154110
put 30823 154115
put 30824 154120
put 30825 154125
put 30826 154130
put 30827 154135
put 30828 154140
put 30829 154145
put 30830 154150
put 30831 154155
put 30832 154160
put 30833 154165
put 30834 154170
put 30835 154175
put 30836 154180
put 30837 154185
put 30838 154190
put 30839 154195
put 30840 154200
put 30841 154205
put 30842 154210
put 30843 154215
put 30844 154220
put 30845 154225
put 30846 154230
put 30847 154235
put 30848 154240
put 30849 154245
put 30850 154250
put 30851 154255
put 30852 154260
put 30853 154265
put 30854 154270
put 30855 154275
put 30856 154280
put 30857 154285
put 30858 154290
put 30859 154295
put 30860 154300
put 30861 154305
put 30862 154310
put 30863 154315
put 30864 154320
put 30865 154325
put 30866 154330
put 30867 154335
put 30868 154340
put 30869 154345
put 30870 154350
put 30871 154355
put 30872 154360
put 30873 154365
put 30874 154370
put 30875 154375
put 30876 154380
put 30877 154385
put 30878 154390
put 30879 154395
put 30880 154400
put 30881 154405
put 30882 154410
put 30883 154415
put 30884 154420
put 30885 154425
put 30886 154430
put 30887 154435
put 30888 154440
put 30889 154445
put 30890 154450
put 30891 154455
put 30892 154460
put 30893 154465
put 30894 154470
put 30895 154475
put 30896 154480
put 30897 154485
put 30898 154490
put 30899 154495
put 30900 154500
put 30901 154505
put 30902 154510
put 30903 154515
put 30904 154520
put 30905 154525
put 30906 154530
put 30907 154535
put 30908 154540
put 30909 154545
put 30910 154550
put 30911 154555
put 30912 154560
put 30913 154565
put 30914 154570
put 30915 154575
put 30916 154580
put 30917 154585
put 30918 154590
put 30919 154595
put 30920 154600
put 30921 154605
put 30922 154610
put 30923 154615
put 30924 154620
put 30925 154625
put 30926 154630
put 30927 154635
put 30928 154640
put 30929 154645
put 30930 154650
put 30931 154655
put 30932 154660
put 30933 154665
put 30934 154670
put 30935 154675
put 30936 154680
put 30937 154685
put 30938 154690
put 30939 154695
put 30940 154700
put 30941 154705
put 30942 154710
put 30943 154715
put 30944 154720
put 30945 154725
put 30946 154730
put 30947 154735
put 30948 154740
put 30949 154745
put 30950 154750
put 30951 154755
put 30952 154760
put 30953 154765
put 30954 154770
put 30955 154775
put 30956 154780
put 30957 154785
put 30958 154790
put 30959 154795
put 30960 154800
put 30961 154805
put 30962 154810
put 30963 154815
put 30964 154820
put 30965 154825
put 30966 154830
put 30967 154835
put 30968 154840
put 30969 154845
put 30970 154850
put 30971 154855
put 30972 154860
put 30973 154865
put 30974 154870
put 30975 154875
put 30976 154880
put 30977 154885
put 30978 154890
put 30979 154895
put 30980 154900
put 30981 154905
put 30982 154910
put 30983 154915
put 30984 154920
put 30985 154925
put 30986 154930
put 30987 154935
